                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20200729"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     745                                     1525                  1.2300561948445932E+010                  5.4011259453646661E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999895692874496E-001                  2.9519507325499977E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130260947722787E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0754000535485528E+000                 -1.2364080918299777E+001                 -1.0953063737858695E+001                  2.0754000535485950E+000                 -9.1713778345090824E-001                  2.0749580075348169E+000                 -1.2364080918299777E+001                  5.6354145590426225E+032                  5.6513600654209391E+032                  5.7136412320676641E+032                  5.7443481169473675E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8550880716094823E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6168940115457562E+000                  2.0780291698850353E+000                  1.3284853983036313E+000                  1.7809185568058628E+000                  1.4119248527107984E-009                  7.6331631371790509E+000                  5.4236780374746649E+000                  2.1533490689284637E+001                  5.4236780374746649E+000                  7.6331631371790509E+000                  1.3400630734925330E+000                  4.9999168827162432E-001                  4.0610482206333360E+000                  0.0000000000000000E+000                  9.8009384249930709E-001                  5.3280445052631519E-005                  4.0708666241293639E-003                  2.9874733621462020E-003                  9.3393222579956497E-003                  4.8407831163005111E-001                  4.9500534300291626E-001                                       44                                        0                                       10 
                                     750                                     1531                  1.2301754019860718E+010                  5.3615487112988243E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999884710013631E-001                  2.9721211139766018E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130263213046825E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1123018653582273E+000                 -1.2149449636500869E+001                 -1.0813956045056184E+001                  2.1123018653582810E+000                 -9.5143419061356815E-001                  2.1119266886832175E+000                 -1.2149449636500869E+001                  5.6799526650683206E+032                  5.6960403791813029E+032                  5.7567913952147462E+032                  5.7869402538914542E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8772182898061677E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6141287274121865E+000                  2.1144151149786636E+000                  1.3522089391175842E+000                  1.7334714751779567E+000                  8.0290069653214546E-009                  7.6375566147222749E+000                  5.4315610261818810E+000                  2.1546200409556185E+001                  5.4315610261818810E+000                  7.6375566147222749E+000                  1.3400630748440712E+000                  4.9999168827162399E-001                  4.0610482330456836E+000                  0.0000000000000000E+000                  9.8009383948881346E-001                  5.3280690367844602E-005                  4.0708910351407871E-003                  2.9874733621462020E-003                  9.3393222579956515E-003                  4.8258829234415657E-001                  4.9649947188079019E-001                                       44                                        0                                       10 
                                     755                                     1531                  1.2302828386412924E+010                  5.3138963060061561E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999874702450486E-001                  2.9922482231650704E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130268615162302E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1160577720221623E+000                 -1.1943222513412470E+001                 -1.0687211507584623E+001                  2.1160577720222342E+000                 -8.7586019014635252E-001                  2.1156150942973353E+000                 -1.1943222513412470E+001                  5.7216906053296885E+032                  5.7365931448292703E+032                  5.7991433919043786E+032                  5.8296081815305209E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8986549684012713E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6138873597205712E+000                  2.1188719515533547E+000                  1.3549200927881611E+000                  1.7280491678368031E+000                  9.9791305130463449E-010                  7.6417901982681107E+000                  5.4391603872694470E+000                  2.1558448948175265E+001                  5.4391603872694470E+000                  7.6417901982681107E+000                  1.3400630762389618E+000                  4.9999168827162388E-001                  4.0610482458561794E+000                  0.0000000000000000E+000                  9.8009383638175263E-001                  5.3280943909943972E-005                  4.0709162296530873E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.8118371788025677E-001                  4.9790808035744710E-001                                       44                                        0                                       10 
                                     760                                     1547                  1.2303797553011518E+010                  5.2441211402358698E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999858990117296E-001                  3.0110882605073175E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130276538599989E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1398709767357587E+000                 -1.1752822694890719E+001                 -1.0565891912603053E+001                  2.1398709767358497E+000                 -8.9145683646432428E-001                  2.1394667187466023E+000                 -1.1752822694890719E+001                  5.7636340485006674E+032                  5.7780982454638917E+032                  5.8381986286768356E+032                  5.8681424361564791E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9185199239470216E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6120776052883898E+000                  2.1424856035694075E+000                  1.3703464276605510E+000                  1.6971964980920231E+000                  4.0965800701513881E-009                  7.6457148815620064E+000                  5.4462460211693928E+000                  2.1569863983803309E+001                  5.4462460211693928E+000                  7.6457148815620064E+000                  1.3400630777171243E+000                  4.9999168827162338E-001                  4.0610482594314252E+000                  0.0000000000000000E+000                  9.8009383308920917E-001                  5.3281212987302017E-005                  4.0709429287258967E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.7985023753056988E-001                  4.9924529958858588E-001                                       44                                        0                                       10 
                                     765                                     1507                  1.2304731812006735E+010                  5.2667664666201572E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999840909476734E-001                  3.0272843387032478E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130284691607652E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1665872839188558E+000                 -1.1566931743820833E+001                 -1.0443573189995712E+001                  2.1665872839189704E+000                 -8.6672671661219391E-001                  2.1661848713828071E+000                 -1.1566931743820833E+001                  5.8059281238211011E+032                  5.8189535441876953E+032                  5.8776696545783842E+032                  5.9066279824868500E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9384644173494473E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6100215049298088E+000                  2.1692741368143551E+000                  1.3878528950001863E+000                  1.6621835634127524E+000                  2.0527110164517803E-009                  7.6495630123588327E+000                  5.4532376199588750E+000                  2.1581122039825193E+001                  5.4532376199588750E+000                  7.6495630123588327E+000                  1.3400630794276680E+000                  4.9999168827162299E-001                  4.0610482751408332E+000                  0.0000000000000000E+000                  9.8009382927904487E-001                  5.3281524886294260E-005                  4.0709738258434157E-003                  2.9874733621462028E-003                  9.3393222579956497E-003                  4.7849052679240589E-001                  5.0060877698978101E-001                                       44                                        0                                       10 
                                     770                                     1527                  1.2305617408474796E+010                  5.2386666016240042E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999819991328143E-001                  3.0455019741470768E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130285580666245E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1915842703400452E+000                 -1.1382428150194452E+001                 -1.0322334993506288E+001                  2.1915842703401900E+000                 -8.6380242711903321E-001                  2.1912018078651152E+000                 -1.1382428150194452E+001                  5.8457864261404195E+032                  5.8603147910980829E+032                  5.9171358685967397E+032                  5.9453639160581401E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9587546781709090E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6080992007588533E+000                  2.1941485054099372E+000                  1.4041346876398890E+000                  1.6296199781333469E+000                  4.5977103821130336E-009                  7.6533876313635334E+000                  5.4601992240767547E+000                  2.1592328008750322E+001                  5.4601992240767547E+000                  7.6533876313635334E+000                  1.3400630813979253E+000                  4.9999168827162233E-001                  4.0610482932354151E+000                  0.0000000000000000E+000                  9.8009382489037955E-001                  5.3281884834420320E-005                  4.0710094150102332E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.7714059258833430E-001                  5.0196248934133469E-001                                       44                                        0                                       10 
                                     775                                     1529                  1.2306448198781454E+010                  5.2063588335452380E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999803940812537E-001                  3.0644736099821940E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130287970162958E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2077039896554607E+000                 -1.1201477293831807E+001                 -1.0205311173201631E+001                  2.2077039896556450E+000                 -8.4391065304910196E-001                  2.2073181893612830E+000                 -1.1201477293831807E+001                  5.8851670309682727E+032                  5.8994326840277619E+032                  5.9562526938831210E+032                  5.9843720205716104E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9787919063624918E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6068630469152438E+000                  2.2103571579441375E+000                  1.4147113215942078E+000                  1.6084667102247094E+000                  4.9218455949163768E-009                  7.6571438188557979E+000                  5.4670481678486542E+000                  2.1603348950855136E+001                  5.4670481678486542E+000                  7.6571438188557979E+000                  1.3400630836217777E+000                  4.9999168827162133E-001                  4.0610483136589739E+000                  0.0000000000000000E+000                  9.8009381993684264E-001                  5.3282292004224534E-005                  4.0710495860796399E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.7581466086819141E-001                  5.0329217784184144E-001                                       44                                        0                                       10 
                                     780                                     1549                  1.2307221993471718E+010                  5.1814026966419897E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999791749495348E-001                  3.0813888966277714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130287631063853E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2296935830192570E+000                 -1.1028282672922547E+001                 -1.0090895836100525E+001                  2.2296935830194888E+000                 -8.2312431562020805E-001                  2.2293088506166221E+000                 -1.1028282672922547E+001                  5.9260381395734442E+032                  5.9393849452257782E+032                  5.9941689445192047E+032                  6.0215745138461064E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9977033914094992E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6051617686126831E+000                  2.2323902514834151E+000                  1.4291304249689687E+000                  1.5796285034751878E+000                  3.9142019163322670E-009                  7.6607547616022318E+000                  5.4736553208292165E+000                  2.1613976721564303E+001                  5.4736553208292165E+000                  7.6607547616022318E+000                  1.3400630860491751E+000                  4.9999168827162066E-001                  4.0610483359518685E+000                  0.0000000000000000E+000                  9.8009381452991562E-001                  5.3282737521544883E-005                  4.0710934353597487E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.7452178163682063E-001                  5.0458870191604266E-001                                       44                                        0                                       10 
                                     785                                     1543                  1.2307946840987652E+010                  5.1462300157565428E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999768598984051E-001                  3.0987964968960086E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130287594236514E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2504949175376567E+000                 -1.0862473102740246E+001                 -9.9815654203751656E+000                  2.2504949175379449E+000                 -8.1259057794764045E-001                  2.2501191781944034E+000                 -1.0862473102740246E+001                  5.9625050963165723E+032                  5.9754969595110200E+032                  6.0314691063725175E+032                  6.0583260964439579E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0167245536688703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6035492688567836E+000                  2.2531980399658544E+000                  1.4427593187219874E+000                  1.5523707159691504E+000                  4.9600726711524536E-009                  7.6642124563881717E+000                  5.4800127296784638E+000                  2.1624198485225577E+001                  5.4800127296784638E+000                  7.6642124563881717E+000                  1.3400630886318956E+000                  4.9999168827161933E-001                  4.0610483596712212E+000                  0.0000000000000000E+000                  9.8009380877701358E-001                  5.3283212786674434E-005                  4.0711400920495138E-003                  2.9874733621462028E-003                  9.3393222579956515E-003                  4.7324283849513854E-001                  5.0587123307225978E-001                                       44                                        0                                       10 
                                     790                                     1535                  1.2308620456728701E+010                  5.1136911177235680E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999740696330219E-001                  3.1153430815543232E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130290594358630E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2729029440151121E+000                 -1.0703793876936569E+001                 -9.8785234259284422E+000                  2.2729029440154642E+000                 -7.9701209819199181E-001                  2.2725330696837012E+000                 -1.0703793876936569E+001                  5.9998557597480642E+032                  6.0124216800459386E+032                  6.0681252066787502E+032                  6.0940629187888533E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0351468859495478E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6017470032365253E+000                  2.2756050266807168E+000                  1.4575673433199343E+000                  1.5227546667732568E+000                  5.1919614490162088E-009                  7.6675271293892138E+000                  5.4861217369625619E+000                  2.1634017604660276E+001                  5.4861217369625619E+000                  7.6675271293892138E+000                  1.3400630912828031E+000                  4.9999168827161800E-001                  4.0610483840167975E+000                  0.0000000000000000E+000                  9.8009380287222514E-001                  5.3283701933333084E-005                  4.0711879822745685E-003                  2.9874733621462020E-003                  9.3393222579956515E-003                  4.7199073814269576E-001                  5.0712682684207666E-001                                       44                                        0                                       10 
                                     795                                     1517                  1.2309248963235096E+010                  5.0857863258263381E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999724754948671E-001                  3.1323631619725312E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130297781943459E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2884543616900026E+000                 -1.0548100739854849E+001                 -9.7754977932370082E+000                  2.2884543616904405E+000                 -7.7379664366151069E-001                  2.2880778993620212E+000                 -1.0548100739854849E+001                  6.0352643219250735E+032                  6.0480694988284482E+032                  6.1040906572910841E+032                  6.1297019926728955E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0534439376667560E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6005562837615361E+000                  2.2912969929566889E+000                  1.4677947654078987E+000                  1.5022998225973276E+000                  4.0031390571062367E-009                  7.6707829797276217E+000                  5.4921128950581179E+000                  2.1643645397409635E+001                  5.4921128950581179E+000                  7.6707829797276217E+000                  1.3400630939541527E+000                  4.9999168827161644E-001                  4.0610484085501044E+000                  0.0000000000000000E+000                  9.8009379692190191E-001                  5.3284196227324063E-005                  4.0712362435592108E-003                  2.9874733621462015E-003                  9.3393222579956515E-003                  4.7077109284629415E-001                  5.0834992139541457E-001                                       44                                        0                                       10 
                                     800                                     1502                  1.2309845813889362E+010                  5.0708523784565900E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999688320686819E-001                  3.1481162834958143E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130303900181710E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3080209265436213E+000                 -1.0396217507614880E+001                 -9.6737274258538637E+000                  2.3080209265441600E+000                 -7.4748254391683322E-001                  2.3076385669365669E+000                 -1.0396217507614880E+001                  6.0719975948866611E+032                  6.0840959225678177E+032                  6.1395965786804261E+032                  6.1645377383441456E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0714345093754641E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5990085388821123E+000                  2.3109698395096636E+000                  1.4807266784432345E+000                  1.4764359965266560E+000                 -1.8086075680954484E-010                  7.6739666216224665E+000                  5.4979790478868935E+000                  2.1653069591661961E+001                  5.4979790478868935E+000                  7.6739666216224665E+000                  1.3400630966513298E+000                  4.9999168827161439E-001                  4.0610484333206003E+000                  0.0000000000000000E+000                  9.8009379091404780E-001                  5.3284696714457421E-005                  4.0712849732353496E-003                  2.9874733621462020E-003                  9.3393222579956532E-003                  4.6955741126467465E-001                  5.0956701100232404E-001                                       44                                        0                                       10 
                                     805                                     1546                  1.2310410344926300E+010                  5.0442318338713523E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999660885073849E-001                  3.1643687581949015E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130307385033862E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3321219542449372E+000                 -1.0246923966345699E+001                 -9.5738692550026769E+000                  2.3321219542455909E+000                 -7.5720706292010820E-001                  2.3317682566302755E+000                 -1.0246923966345699E+001                  6.1070007526359278E+032                  6.1196417724719097E+032                  6.1744648406488584E+032                  6.1985503018298548E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0889956186518630E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5971001727802827E+000                  2.3348643051530531E+000                  1.4964906434685870E+000                  1.4449080664759513E+000                  7.0543871794903603E-009                  7.6771008941544254E+000                  5.5037510466951129E+000                  2.1662340445522585E+001                  5.5037510466951129E+000                  7.6771008941544254E+000                  1.3400630993346749E+000                  4.9999168827161206E-001                  4.0610484579640618E+000                  0.0000000000000000E+000                  9.8009378493699939E-001                  5.3285196057830224E-005                  4.0713334547989076E-003                  2.9874733621462024E-003                  9.3393222579956532E-003                  4.6836136653974136E-001                  5.1076640887365177E-001                                       44                                        0                                       10 
                                     810                                     1539                  1.2310938451647200E+010                  5.0128320873462275E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999629407057677E-001                  3.1811206058248648E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130309268470674E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3447670940208956E+000                 -1.0101171290052152E+001                 -9.4769777505706383E+000                  2.3447670940217056E+000                 -7.3154763926072763E-001                  2.3444026324052247E+000                 -1.0101171290052152E+001                  6.1410111421247422E+032                  6.1535396080904098E+032                  6.2089006485341363E+032                  6.2325502154691828E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1063355585525831E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5961245617153383E+000                  2.3476237553368735E+000                  1.5048215906903861E+000                  1.4282461720323529E+000                  6.2505115718868034E-009                  7.6801646409481847E+000                  5.5093860502790992E+000                  2.1671389468742841E+001                  5.5093860502790992E+000                  7.6801646409481847E+000                  1.3400631019542142E+000                  4.9999168827160922E-001                  4.0610484820215289E+000                  0.0000000000000000E+000                  9.8009377910207285E-001                  5.3285684909279101E-005                  4.0713807852282638E-003                  2.9874733621461998E-003                  9.3393222579956497E-003                  4.6719894602460627E-001                  5.1193214357515149E-001                                       44                                        0                                       10 
                                     815                                     1543                  1.2311440411401724E+010                  4.9898452333348864E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999594049005391E-001                  3.1962722866614607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130311307505480E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3756435577213937E+000                 -9.9614283850884746E+000                 -9.3821457055551196E+000                  2.3756435577223520E+000                 -7.6063836925215023E-001                  2.3753261181278051E+000                 -9.9614283850884746E+000                  6.1762512882729877E+032                  6.1881637580270936E+032                  6.2426325340082710E+032                  6.2647683775343624E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1232712170165366E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5936143246461332E+000                  2.3780596281523358E+000                  1.5250600012365285E+000                  1.3877693509400681E+000                  2.3099269750017672E-008                  7.6831104726716104E+000                  5.5148222729264402E+000                  2.1680116318667924E+001                  5.5148222729264402E+000                  7.6831104726716104E+000                  1.3400631045375844E+000                  4.9999168827160578E-001                  4.0610485057468146E+000                  0.0000000000000000E+000                  9.8009377334770664E-001                  5.3286168365149009E-005                  4.0714274637584811E-003                  2.9874733621462002E-003                  9.3393222579956515E-003                  4.6603953371206380E-001                  5.1309477078087540E-001                                       44                                        0                                       10 
                                     820                                     1518                  1.2311910883953623E+010                  4.9600371610635063E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999559130703497E-001                  3.2111247813184918E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130315291242912E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3841767257203044E+000                 -9.8263393106530650E+000                 -9.2909084403089857E+000                  2.3841767257214892E+000                 -6.9232986560273158E-001                  2.3838124251446215E+000                 -9.8263393106530650E+000                  6.2087075460609719E+032                  6.2196558650394430E+032                  6.2769050600512314E+032                  6.2985198776843344E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1401124324111146E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5928642989899138E+000                  2.3872088093543224E+000                  1.5311346431499595E+000                  1.3756200671132062E+000                 -1.4189572796026207E-009                  7.6859631739997560E+000                  5.5200869499731544E+000                  2.1688565858211700E+001                  5.5200869499731544E+000                  7.6859631739997560E+000                  1.3400631070380400E+000                  4.9999168827160179E-001                  4.0610485287106144E+000                  0.0000000000000000E+000                  9.8009376777802293E-001                  5.3286637598605536E-005                  4.0714726456141884E-003                  2.9874733621461998E-003                  9.3393222579956497E-003                  4.6489697113021333E-001                  5.1424054878891101E-001                                       44                                        0                                       10 
                                     825                                     1527                  1.2312346236210140E+010                  4.9396114359454701E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999519208201526E-001                  3.2277607852301415E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8130320539659588E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3923756830929892E+000                 -9.6897892948871345E+000                 -9.1983566550917484E+000                  2.3923756830944631E+000                 -6.9068554550580574E-001                  2.3920168417354231E+000                 -9.6897892948871345E+000                  6.2402083063790168E+032                  6.2532487692934927E+032                  6.3089886606144685E+032                  6.3304158331452019E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1564860646910109E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5922870430635814E+000                  2.3954133530284101E+000                  1.5363914268396686E+000                  1.3651064997337878E+000                  4.1814341901646734E-009                  7.6888467321952128E+000                  5.5253629952623209E+000                  2.1697034073429553E+001                  5.5253629952623209E+000                  7.6888467321952128E+000                  1.3400631094188362E+000                  4.9999168827159735E-001                  4.0610485505754710E+000                  0.0000000000000000E+000                  9.8009376247486735E-001                  5.3287085573197108E-005                  4.0715156666059817E-003                  2.9874733621462007E-003                  9.3393222579956532E-003                  4.6382646812417777E-001                  5.1531414909321027E-001                                       44                                        0                                       10 
