# # dt (years), log_Teff/K, log_g/(cm/s^2)
2.467143958731690049e+07 3.788435069902714947e+00 3.995945036590434540e+00
2.315057681861988455e+07 3.785429129339755505e+00 3.977615276336151862e+00
2.221313081459866837e+07 3.782502109605650809e+00 3.959703879390783055e+00
2.211525312400676310e+07 3.779812960979800796e+00 3.941574506156243274e+00
2.010916565540882200e+07 3.778220457243937513e+00 3.921874421982454173e+00
7.942469467144006863e+06 3.780436959738165736e+00 3.906082172783595485e+00
1.524954137691651238e+06 3.781597134075281197e+00 3.902330722377786110e+00
1.727676306386300130e+06 3.784581188972394816e+00 3.894481008370602737e+00
6.512580354914611671e+05 3.787964359031313677e+00 3.881397210886301963e+00
2.885539421050993842e+05 3.789279018646885433e+00 3.872858203676984079e+00
1.943526259352349443e+05 3.788932275241961189e+00 3.871261029816029708e+00
3.147260774026569561e+05 3.787717728516345250e+00 3.867117233218188233e+00
5.767053700243624626e+05 3.786287030548141530e+00 3.855102973650039733e+00
8.948269312083047116e+05 3.785535349276320183e+00 3.849193524757152041e+00
1.055820004867353011e+06 3.785062165038547199e+00 3.846034933472180395e+00
1.001883878760846099e+06 3.784692735253947671e+00 3.843460927574433139e+00
1.101396123890195973e+06 3.784362442461655984e+00 3.840915975928352211e+00
1.307325049408760853e+06 3.784060856927092598e+00 3.838415184857299600e+00
1.104177945314932847e+06 3.783803993570623359e+00 3.836193113114597875e+00
1.098532053988009924e+06 3.783559887734228244e+00 3.834031483914784211e+00
1.095649545297803357e+06 3.783312723301367697e+00 3.831846076499996645e+00
2.726326676555427723e+06 3.782868363891459307e+00 3.827882537545383990e+00
6.783973195806396194e+06 3.781685402713112598e+00 3.817621506646273755e+00
8.397106203863294795e+06 3.779295253885638584e+00 3.798454217701130453e+00
7.269274871792689897e+06 3.776629077738444362e+00 3.779135505508402826e+00
6.243045311366205104e+06 3.773880437173742664e+00 3.761114234273436274e+00
5.383306731009560637e+06 3.771049188069434788e+00 3.744352621121330937e+00
4.757075173493765295e+06 3.768744425264981768e+00 3.731938263544761991e+00
4.615522963296320289e+06 3.768163164226691286e+00 3.728982524499809603e+00
3.957751813501415774e+06 3.765212224056284196e+00 3.714973455469861019e+00
3.383187385073273908e+06 3.762254199111799924e+00 3.702547773392454999e+00
2.924891175445361994e+06 3.759266515367436501e+00 3.691550016938266232e+00
2.541273227689662017e+06 3.756264279685267216e+00 3.681916004002540710e+00
2.232380213655729312e+06 3.753261011919544199e+00 3.673599316188958852e+00
1.976650881690529408e+06 3.750251822619020903e+00 3.666425617272992543e+00
1.769947849496938754e+06 3.747245812482018934e+00 3.660233823774070583e+00
1.598861650769360596e+06 3.744236185153244190e+00 3.654768554078846599e+00
1.459303827225383138e+06 3.741286515429756765e+00 3.649839646577728303e+00
1.355003062900706660e+06 3.738359754398356660e+00 3.644968877533286467e+00
1.270569562277392251e+06 3.735479378473063772e+00 3.639846331006221458e+00
1.204688468924699351e+06 3.732652270342811551e+00 3.634086449712027100e+00
1.151960303869394818e+06 3.729919556848897866e+00 3.627435039076924550e+00
1.101886309227824910e+06 3.727276269092558270e+00 3.619573464946772123e+00
1.058145911524597555e+06 3.724790186456129248e+00 3.610446131669311942e+00
1.016651384410989005e+06 3.722481020251674266e+00 3.600024780395930435e+00
9.824507327596006216e+05 3.720353607839005150e+00 3.588341668523714389e+00
9.536239214151244378e+05 3.718413857138602729e+00 3.575468982715053645e+00
9.305145537711702054e+05 3.716627783330300971e+00 3.561459153563465652e+00
9.145634040907040471e+05 3.715015178450164601e+00 3.546429534399579531e+00
9.034203401431445964e+05 3.713565068462606700e+00 3.530511676944394939e+00
8.924235240286992630e+05 3.712217281907739252e+00 3.513570630732041788e+00
8.854934911765619181e+05 3.711011085393940423e+00 3.496044640699730088e+00
8.802272417823767755e+05 3.709921147447811318e+00 3.477794146705656342e+00
8.711941808128631674e+05 3.708884443449071089e+00 3.458864269539917213e+00
8.740603076057622675e+05 3.707967658838630332e+00 3.439549068347396155e+00
8.677698406529993517e+05 3.707155711179518143e+00 3.420145349124382950e+00
8.616028372458784143e+05 3.706320046988432093e+00 3.399873130957180134e+00
4.304440702181853121e+05 3.705759964001550610e+00 3.384059279913664842e+00
8.150121265265844995e+05 3.705176988603364752e+00 3.367414981559150089e+00
4.244353127278381726e+05 3.704655224797597235e+00 3.351197921795491030e+00
8.020228368196059018e+05 3.704136376365346539e+00 3.334688927225012645e+00
6.999927716584118316e+05 3.703707633070564942e+00 3.321507906942472665e+00
4.094366318369654473e+05 3.703237568883297470e+00 3.305746665324267308e+00
7.804077478944254108e+05 3.702737962327551813e+00 3.288966905367012306e+00
5.775276514888214879e+05 3.702325065371459889e+00 3.275526941080389776e+00
7.840922700592656620e+05 3.701810078500460399e+00 3.256625821934889586e+00
6.562054999094486702e+05 3.701441844870644537e+00 3.243698604949073694e+00
7.546569762815983268e+05 3.700834424163600644e+00 3.223772646829087929e+00
7.420640224281890551e+05 3.700258510051416039e+00 3.203634301688009334e+00
7.234764612623716239e+05 3.699696915225190175e+00 3.183789143387590670e+00
7.001044054396606516e+05 3.699118368474913154e+00 3.164152419351251133e+00
6.741518581197165186e+05 3.698550084280880501e+00 3.144880024748523795e+00
6.504991413054951699e+05 3.697995463631316593e+00 3.125899048702097449e+00
6.259903185686523793e+05 3.697416615622957980e+00 3.107005318209166145e+00
6.020115199881291483e+05 3.696870913685912363e+00 3.088878016040375041e+00
5.803153691604197957e+05 3.696302721411939274e+00 3.070787652732351436e+00
5.572627492691817461e+05 3.695729997562131164e+00 3.052775817079931286e+00
5.331062970299983863e+05 3.695164598142581802e+00 3.035373631292728636e+00
5.114211042072324199e+05 3.694613377495687523e+00 3.018259698351332343e+00
4.901958656148985028e+05 3.694036523225272539e+00 3.001667201995063206e+00
4.689126215660846210e+05 3.693497086400634899e+00 2.985349216033276409e+00
4.502081605503876926e+05 3.692959563366119191e+00 2.969438432908672265e+00
4.332510502534086700e+05 3.692430836531911620e+00 2.953869764055451430e+00
4.146575866417038487e+05 3.691897158127530609e+00 2.938541284888606331e+00
3.989678367909726221e+05 3.691363418968935051e+00 2.923525867175807758e+00
3.855665998770631850e+05 3.690834076894057514e+00 2.908665088021353373e+00
3.720769890039975871e+05 3.690308406274863895e+00 2.894054084021594253e+00
3.594386928376158467e+05 3.689785239474937306e+00 2.879720955904959467e+00
3.449513090252698166e+05 3.689270172257881786e+00 2.865673883369682873e+00
3.330449901914662332e+05 3.688751531093280800e+00 2.851843250597543289e+00
3.190483225958115072e+05 3.688224722366391539e+00 2.838198194867185276e+00
3.061599825939254952e+05 3.687730514763075895e+00 2.825033251626020814e+00
2.967206591066041728e+05 3.687235478563139601e+00 2.811980377291612321e+00
2.834061945522619644e+05 3.687023175361642036e+00 2.804388702063113747e+00
2.763262924065724364e+05 3.686528307966990603e+00 2.791674687902748531e+00
2.672996454205784830e+05 3.686015008377078406e+00 2.779103604685033257e+00
2.584542571811689995e+05 3.685538615596017920e+00 2.766892175080156058e+00
2.510012218235537293e+05 3.685056444060654357e+00 2.754852223581199855e+00
2.412265798703152977e+05 3.684572121527547761e+00 2.743014130582126509e+00
2.334869503043699660e+05 3.684100527422144111e+00 2.731451982203021434e+00
2.264584174788073578e+05 3.683642786660837665e+00 2.720127648658339670e+00
2.197514230647309450e+05 3.683172185014822908e+00 2.708879509169415112e+00
2.126415819037121837e+05 3.682722613309460602e+00 2.697945397609016194e+00
2.059593298405210080e+05 3.682252411716981477e+00 2.687114053303192307e+00
1.999853682639800245e+05 3.681824089865524119e+00 2.676559340280653565e+00
1.942465129320155538e+05 3.681377867338013754e+00 2.666103703490140475e+00
1.889043727056032512e+05 3.680949728134547794e+00 2.655860884768800112e+00
