                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20200731"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                                    1055                                      765                  1.0884992487659166E+007                  4.5617240460085604E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.9999072040280279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.9999072040280279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9934856472124407E-002                 -4.6898898969212148E+001                 -9.8999999999999986E+001                 -3.9934856472124511E-002                 -9.2459822806692030E-002                 -9.8335121140302939E-001                 -4.6898898969212148E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8158480242854855E+000                  7.8507763227776362E-001                  2.8410160402053802E-001                  4.0158141810502865E+000                 -3.7726872238696724E-010                  7.1445109599164063E+000                  1.8401984412928001E+000                  1.7124015378921378E+001                  1.8401984412928001E+000                  7.1445109599164063E+000                  6.0594461959803336E-001                  8.6495802185453607E-001                  1.2570073746350969E+000                  7.2990653685151274E-001                  2.6002693657705955E-001                  1.6423752852200448E-003                  4.6696832352470137E-003                  1.7208036628529925E-003                  4.6696878964201140E-003                  1.0219858344020503E+000                  3.6396322842069867E-001                                      192                                        0                                        4 
                                    1060                                      772                  1.1080668033140805E+007                  4.4982377884874536E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995150002E-001                  9.9999771238856927E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995150002E-001                  9.9999771238856927E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0330099585924621E-001                 -4.6079963801071152E+001                 -1.5051499783199059E+001                  1.0330099585924651E-001                  3.0002626104683853E-002                 -7.0552284935820175E-001                 -4.6079963801071152E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8221757780370513E+000                  7.9528652653283471E-001                  2.7655054364494069E-001                  4.0309163018014820E+000                 -5.1198834789447327E-010                  7.1608618588804394E+000                  1.8588504429683377E+000                  1.7159073309095763E+001                  1.8588504429683377E+000                  7.1608618588804394E+000                  6.0595783970388173E-001                  8.6494354835394316E-001                  1.2570432509376739E+000                  7.2988177697247292E-001                  2.6005190497376868E-001                  1.5682536884587203E-003                  4.6696772296973147E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219829049339308E+000                  3.6396466220259355E-001                                      193                                        0                                        4 
                                    1065                                      776                  1.1223679269843766E+007                  4.5139327770139719E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  7.2573907296489696E-003                  3.3272897994140460E-003                  7.8130970415647482E-008                  9.9999999995775013E-001                  9.9999935424018693E-001                  3.3272897994140460E-003                  7.8130970415647482E-008                  9.9999999995775013E-001                  9.9999935424018693E-001                  2.0036792643806567E-001                 -4.5496510740402805E+001                 -1.5653559774527022E+001                  2.0036792643806572E-001                  1.0701034682253904E-001                 -5.1310972535751598E-001                 -4.5496510740402805E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.0609952754230427E+029                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8269851366172425E+000                  8.0045046491504468E-001                  2.6951379567566464E-001                  4.0449897977400333E+000                 -6.1957916098448930E-010                  7.1724047684846326E+000                  1.8694315345902601E+000                  1.7181219542649057E+001                  1.8694315345902601E+000                  7.1724047684846326E+000                  6.0596510879084753E-001                  8.6493885135068704E-001                  1.2570554478532538E+000                  7.2987335851759161E-001                  2.6005860611443443E-001                  1.5403879696974389E-003                  4.6696746908755273E-003                  1.7208036628529925E-003                  4.6696878964201140E-003                  1.0219803880514535E+000                  3.6396609077435627E-001                                      194                                        0                                        4 
                                    1070                                      787                  1.1348442635562632E+007                  4.5296277655404902E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  3.0341647885157412E-002                  2.0242782121689451E-002                  7.8130970637692087E-008                  9.9999999996400013E-001                  9.9999980444679959E-001                  2.0242782121689451E-002                  7.8130970637692087E-008                  9.9999999996400013E-001                  9.9999980444679959E-001                  2.8248528992886024E-001                 -4.5014616246037420E+001                 -9.8999999999999986E+001                  2.8248528992886002E-001                  1.6808771896238156E-001                 -3.5282616728306943E-001                 -4.5014616246037420E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3403998313248049E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8312419316424369E+000                  8.0303128445988747E-001                  2.6229061539769560E-001                  4.0594361582959717E+000                 -6.9381748878880903E-010                  7.1815896585240075E+000                  1.8764754229177165E+000                  1.7197456856003615E+001                  1.8764754229177165E+000                  7.1815896585240075E+000                  6.0596569887472318E-001                  8.6494038176823917E-001                  1.2570517283258300E+000                  7.2987597858137654E-001                  2.6005577820430986E-001                  1.5470750805988409E-003                  4.6696750978025914E-003                  1.7208036628529920E-003                  4.6696878964201140E-003                  1.0219778587444286E+000                  3.6396762274674616E-001                                      195                                        0                                        4 
                                    1075                                      799                  1.1460246661207350E+007                  4.2442927584030272E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  4.9267148063161091E-002                  3.3667210073395515E-002                  7.8130970526669784E-008                  9.9999999997025013E-001                  9.9999993366073969E-001                  3.3667210073395515E-002                  7.8130970526669784E-008                  9.9999999997025013E-001                  9.9999993366073969E-001                  3.5070120084345546E-001                 -4.4623640773187198E+001                 -1.5352529778863040E+001                  3.5070120084345552E-001                  2.1534458624039748E-001                 -2.2152557921726992E-001                 -4.4623640773187198E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4732758482989499E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8349366766829172E+000                  8.0367477641694141E-001                  2.5522287129526189E-001                  4.0735716465008389E+000                 -7.4450597012560643E-010                  7.1891445989709473E+000                  1.8814513006063114E+000                  1.7209984995919768E+001                  1.8814513006063114E+000                  7.1891445989709473E+000                  6.0596983061829879E-001                  8.6493593013943104E-001                  1.2570636097863461E+000                  7.2986780659601247E-001                  2.6006131528045134E-001                  1.5181004982186476E-003                  4.6696721291306711E-003                  1.7208036628529918E-003                  4.6696878964201148E-003                  1.0219752741340831E+000                  3.6396921681966710E-001                                      197                                        0                                        3 
                                    1080                                      809                  1.1572654948609276E+007                  4.2599877469295446E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  7.0599814832809610E-002                  4.8734788926540651E-002                  7.8130970637692087E-008                  9.9999999997025013E-001                  9.9999996761559762E-001                  4.8734788926540651E-002                  7.8130970637692087E-008                  9.9999999997025013E-001                  9.9999996761559762E-001                  4.1532571582993816E-001                 -4.4269221130922404E+001                 -1.4875408524143378E+001                  4.1532571582993838E-001                  2.5745668164958646E-001                 -1.0070768460771523E-001                 -4.4269221130922404E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.9251153380535292E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8383616544308445E+000                  8.0244478729948454E-001                  2.4775792124067927E-001                  4.0885015466100043E+000                 -7.4624530368447290E-010                  7.1960640438443839E+000                  1.8846276960201611E+000                  1.7220071190284866E+001                  1.8846276960201611E+000                  7.1960640438443839E+000                  6.0597193438233932E-001                  8.6493301942763723E-001                  1.2570716229404477E+000                  7.2986239091847305E-001                  2.6006431732008795E-001                  1.4963133250576147E-003                  4.6696695732877875E-003                  1.7208036628529918E-003                  4.6696878964201140E-003                  1.0219723328051042E+000                  3.6397106098635840E-001                                      198                                        0                                        3 
                                    1085                                      815                  1.1689199860987594E+007                  4.2756827354560629E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.0230259754557117E-001                  7.0662427926667271E-002                  7.8130970193602877E-008                  9.9999999997650013E-001                  9.9999998235219201E-001                  7.0662427926667271E-002                  7.8130970193602877E-008                  9.9999999997650013E-001                  9.9999998235219201E-001                  4.8116027334446160E-001                 -4.3950665755308080E+001                 -9.8999999999999986E+001                  4.8116027334446154E-001                  3.0162913254303370E-001                  1.0838107581428698E-002                 -4.3950665755308080E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.6008219216670060E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8414936832697300E+000                  7.9903388257241026E-001                  2.3978841119937178E-001                  4.1044405666926194E+000                 -7.5047154602556236E-010                  7.2023533596350671E+000                  1.8860979643599562E+000                  1.7227815639221436E+001                  1.8860979643599562E+000                  7.2023533596350671E+000                  6.0597321690869077E-001                  8.6493171081061138E-001                  1.2570756968441430E+000                  7.2985971284850959E-001                  2.6006447410451655E-001                  1.4822790899863417E-003                  4.6696674822755170E-003                  1.7208036628529918E-003                  4.6696878964201140E-003                  1.0219688875176731E+000                  3.6397323047614222E-001                                      199                                        0                                        3 
                                    1090                                      826                  1.1790473226486253E+007                  4.2121964779349561E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.2695417191342032E-001                  8.8181907645241642E-002                  7.8130969749513667E-008                  9.9999999997962508E-001                  9.9999998810192248E-001                  8.8181907645241642E-002                  7.8130969749513667E-008                  9.9999999997962508E-001                  9.9999998810192248E-001                  5.2980681813214803E-001                 -4.3714230635824109E+001                 -9.8999999999999986E+001                  5.2980681813214792E-001                  3.3236150116364582E-001                  9.2480493021330393E-002                 -4.3714230635824109E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.0061748843372482E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8438250009286716E+000                  7.9427520082485137E-001                  2.3274643500770889E-001                  4.1185245190759447E+000                 -7.4727706099455592E-010                  7.2070780279484525E+000                  1.8859821824613336E+000                  1.7232405729513584E+001                  1.8859821824613336E+000                  7.2070780279484525E+000                  6.0597635488739909E-001                  8.6492926875380782E-001                  1.2570826857233459E+000                  7.2985504266322354E-001                  2.6006631997166757E-001                  1.4614803557676547E-003                  4.6696646614354286E-003                  1.7208036628529918E-003                  4.6696878964201140E-003                  1.0219655613873264E+000                  3.6397531446097819E-001                                      200                                        0                                        3 
                                    1095                                      836                  1.1895473451835262E+007                  4.2278914664614744E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.4881374800742392E-001                  1.0331891531574056E-001                  7.8130970138091725E-008                  9.9999999997962519E-001                  9.9999999105480064E-001                  1.0331891531574056E-001                  7.8130970138091725E-008                  9.9999999997962519E-001                  9.9999999105480064E-001                  5.6846891886522821E-001                 -4.3508295225907013E+001                 -1.4653559774527022E+001                  5.6846891886522843E-001                  3.5305949669967740E-001                  1.6068728248254019E-001                 -4.3508295225907013E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.8278975796082505E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8457941961741584E+000                  7.8753723957002419E-001                  2.2543906388932144E-001                  4.1331392613127198E+000                 -7.3396415129421454E-010                  7.2112434854765226E+000                  1.8847270437518189E+000                  1.7235291754421148E+001                  1.8847270437518189E+000                  7.2112434854765226E+000                  6.0598081727199604E-001                  8.6492523932243814E-001                  1.2570939014416840E+000                  7.2984746766614150E-001                  2.6007016606789790E-001                  1.4303943006591948E-003                  4.6696605705412609E-003                  1.7208036628529920E-003                  4.6696878964201140E-003                  1.0219617786611632E+000                  3.6397763063199057E-001                                      201                                        0                                        3 
                                    1100                                      845                  1.2004337685477113E+007                  4.2435864549879927E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.6965659206817255E-001                  1.1882154342066581E-001                  7.8130969971558272E-008                  9.9999999998275013E-001                  9.9999999246881999E-001                  1.1882154342066581E-001                  7.8130969971558272E-008                  9.9999999998275013E-001                  9.9999999246881999E-001                  6.0280931085497969E-001                 -4.3333213047326360E+001                 -9.8999999999999986E+001                  6.0280931085497957E-001                  3.7283644301654201E-001                  2.1677744651610553E-001                 -4.3333213047326360E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.8912966415987602E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8473677189865820E+000                  7.7877873107654649E-001                  2.1791276401773546E-001                  4.1481918610558921E+000                 -7.1191111984231146E-010                  7.2148313967877318E+000                  1.8825334814099259E+000                  1.7236658282710025E+001                  1.8825334814099259E+000                  7.2148313967877318E+000                  6.0598501985768150E-001                  8.6492096635775462E-001                  1.2571059605562089E+000                  7.2983924460542637E-001                  2.6007382618169467E-001                  1.3972015147008586E-003                  4.6696559455871381E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219575140034205E+000                  3.6398013931841289E-001                                      202                                        0                                        3 
                                    1105                                      845                  1.2117208122916987E+007                  4.2592814435145101E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.8807601994705925E-001                  1.3145006960992250E-001                  7.8130970415647482E-008                  9.9999999998275013E-001                  9.9999999320658517E-001                  1.3145006960992250E-001                  7.8130970415647482E-008                  9.9999999998275013E-001                  9.9999999320658517E-001                  6.2447724523564363E-001                 -4.3189055804857929E+001                 -1.4574378528479397E+001                  6.2447724523564385E-001                  3.7996724155059014E-001                  2.5845533809810478E-001                 -4.3189055804857929E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.4389243771648684E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8484713902327652E+000                  7.6792641801924044E-001                  2.1027926499671645E-001                  4.1634588590979300E+000                 -6.8258058322529015E-010                  7.2178337356845708E+000                  1.8794679387071784E+000                  1.7236563394727973E+001                  1.8794679387071784E+000                  7.2178337356845708E+000                  6.0599004858221051E-001                  8.6491525715123474E-001                  1.2571218407898492E+000                  7.2982838040435349E-001                  2.6007930524212597E-001                  1.3549104176330679E-003                  4.6696500285176865E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219527801081585E+000                  3.6398284517989543E-001                                      203                                        0                                        3 
                                    1110                                      846                  1.2234232192454645E+007                  4.2749764320410284E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  2.0107037802206892E-001                  1.4102639097345820E-001                  7.8130970415647482E-008                  9.9999999998587508E-001                  9.9999999353104008E-001                  1.4102639097345820E-001                  7.8130970415647482E-008                  9.9999999998587508E-001                  9.9999999353104008E-001                  6.3887978629707243E-001                 -4.3072056403704252E+001                 -9.8999999999999986E+001                  6.3887978629707232E-001                  3.8351706529706153E-001                  2.8681001170910841E-001                 -4.3072056403704252E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.7628288085458816E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8491373868552543E+000                  7.5525572848917033E-001                  2.0261192698670261E-001                  4.1787935351179577E+000                 -6.4630751827798629E-010                  7.2203023150543171E+000                  1.8761483455468337E+000                  1.7235680425449349E+001                  1.8761483455468337E+000                  7.2203023150543171E+000                  6.0599621690759276E-001                  8.6490815360493511E-001                  1.2571416263347397E+000                  7.2981468787827664E-001                  2.6008605567571252E-001                  1.3039901790432061E-003                  4.6696427135226185E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219475690130146E+000                  3.6398562250372163E-001                                      204                                        0                                        3 
                                    1115                                      844                  1.2355562747751294E+007                  4.2906714205675467E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  2.0945109774739779E-001                  1.4745296163554550E-001                  7.8130970415647482E-008                  9.9999999998587508E-001                  9.9999999345853408E-001                  1.4745296163554550E-001                  7.8130970415647482E-008                  9.9999999998587508E-001                  9.9999999345853408E-001                  6.4548831068216961E-001                 -4.2978716133687207E+001                 -9.8999999999999986E+001                  6.4548831068216961E-001                  3.8266337523582861E-001                  3.0256530284033228E-001                 -4.2978716133687207E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.8964536219202001E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8493781333503510E+000                  7.4098912509554860E-001                  1.9499713229969917E-001                  4.1940231244919648E+000                 -6.0496781084523796E-010                  7.2222980054759853E+000                  1.8727892341708208E+000                  1.7234285828990309E+001                  1.8727892341708208E+000                  7.2222980054759853E+000                  6.0600366292260899E-001                  8.6489957789468164E-001                  1.2571654984692602E+000                  7.2979805033290324E-001                  2.6009424221156102E-001                  1.2440276887353467E-003                  4.6696338058393756E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219419286220035E+000                  3.6398845325772777E-001                                      205                                        0                                        3 
                                    1120                                      849                  1.2481358267482854E+007                  4.3063664090940650E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  2.1068506809776538E-001                  1.4745296163554522E-001                  7.8130970137981638E-008                  9.9999999998587508E-001                  9.9999999294504882E-001                  1.4745296163554522E-001                  7.8130970137981638E-008                  9.9999999998587508E-001                  9.9999999294504882E-001                  6.4078272335994602E-001                 -4.2903369396657418E+001                 -9.8999999999999986E+001                  6.4078272335994590E-001                  3.7332955447229621E-001                  3.0336079378959441E-001                 -4.2903369396657418E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.7346014871913737E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8492706897707589E+000                  7.2563902079759546E-001                  1.8753696730990735E-001                  4.2089434544715481E+000                 -5.5853596692205893E-010                  7.2239143386538469E+000                  1.8699583731516660E+000                  1.7233042759560526E+001                  1.8699583731516660E+000                  7.2239143386538469E+000                  6.0601398035058573E-001                  8.6488775463877265E-001                  1.2571982821006147E+000                  7.2977510086036013E-001                  2.6010585831116301E-001                  1.1634716071280931E-003                  4.6696216231564445E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219358996199484E+000                  3.6399124455144544E-001                                      206                                        0                                        3 
                                    1125                                      851                  1.2611783062340537E+007                  4.3220613976205824E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  2.0917951104398733E-001                  1.4745296163554544E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999999176218035E-001                  1.4745296163554544E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999999176218035E-001                  6.3713293568955065E-001                 -4.2842650924703953E+001                 -1.4750469787535078E+001                  6.3713293568955076E-001                  3.7292688022399606E-001                  2.9586497864408828E-001                 -4.2842650924703953E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5969060728089291E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8488608177512988E+000                  7.0961119694772123E-001                  1.8034279942388831E-001                  4.2233317902435861E+000                 -5.0720457321439476E-010                  7.2252183505368599E+000                  1.8676623921523936E+000                  1.7232026362269956E+001                  1.8676623921523936E+000                  7.2252183505368599E+000                  6.0602480465629338E-001                  8.6487552597482698E-001                  1.2572324057783693E+000                  7.2975101985865243E-001                  2.6011733083527078E-001                  1.0810367317760027E-003                  4.6696081052115647E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219295763300940E+000                  3.6399405619093234E-001                                      207                                        0                                        3 
                                    1130                                      852                  1.2773125352211090E+007                  4.4169376321947249E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  2.0545645860465170E-001                  1.4423967630450174E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999998910902332E-001                  1.4423967630450174E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999998910902332E-001                  6.3031173151468300E-001                 -4.2787154221804641E+001                 -9.8999999999999986E+001                  6.3031173151468289E-001                  3.7579579578857775E-001                  2.7718164447840116E-001                 -4.2787154221804641E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.3708516220500799E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8480419995035544E+000                  6.9028531769185353E-001                  1.7231749629144363E-001                  4.2393823965084758E+000                 -4.4024687754782743E-010                  7.2264101363026825E+000                  1.8655848639744190E+000                  1.7231116315665183E+001                  1.8655848639744190E+000                  7.2264101363026825E+000                  6.0603815067061895E-001                  8.6486059069299526E-001                  1.2572741027110947E+000                  7.2972141522112999E-001                  2.6013129703055721E-001                  9.8240606411700631E-004                  4.6695903136270084E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219217934568610E+000                  3.6399752383262485E-001                                      208                                        0                                        3 
                                    1135                                      851                  1.2967484038253276E+007                  4.7336626163852245E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  1.9920004736363700E-001                  1.4102639097345815E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999998437088189E-001                  1.4102639097345815E-001                  7.8130970360026243E-008                  9.9999999998587508E-001                  9.9999998437088189E-001                  6.1785515293788285E-001                 -4.2739696495525529E+001                 -1.5051499783199059E+001                  6.1785515293788296E-001                  3.7908857220839948E-001                  2.4411692943695118E-001                 -4.2739696495525529E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.9561303181522982E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8468490808076834E+000                  6.6901100379303780E-001                  1.6406617673377888E-001                  4.2558850356238054E+000                 -3.5884701990442075E-010                  7.2274118964296585E+000                  1.8643354273688384E+000                  1.7230847628646806E+001                  1.8643354273688384E+000                  7.2274118964296585E+000                  6.0605418771394848E-001                  8.6484278763776190E-001                  1.2573236462081026E+000                  7.2968603460448977E-001                  2.6014835840911732E-001                  8.6841435369870669E-004                  4.6695671228795020E-003                  1.7208036628529920E-003                  4.6696878964201131E-003                  1.0219126024348206E+000                  3.6400171559822114E-001                                      208                                        0                                        3 
