                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20200729"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     945                                     1595                  3.6169683307399306E+009                  4.4902859940068325E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999158971459590E-001                  2.5287573442185191E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131430000540802E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6872946098699764E+000                 -7.1836548078923652E+000                 -7.3764456492563175E+000                  2.6872946099659343E+000                 -7.2057099794434332E-001                  2.6871247840916768E+000                 -7.1836548078923652E+000                  6.9003055754780946E+032                  6.9080032564930779E+032                  6.9583497472091479E+032                  6.9693968278865130E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4842755312964080E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5859915578061470E+000                  2.6904944577678389E+000                  1.6965229497242520E+000                  1.1909714896428589E+000                  4.3347222847116898E-008                  7.7433191595628497E+000                  5.6247363840669422E+000                  2.1856188617508252E+001                  5.6247363840669422E+000                  7.7433191595628497E+000                  1.3399360377985468E+000                  4.9999168827054996E-001                  4.0598817656157724E+000                  0.0000000000000000E+000                  9.8037683596692304E-001                  7.8266406860618803E-005                  1.8402326619663836E-003                  2.5519642475703807E-003                  9.3377068969273877E-003                  7.1890602079582711E-001                  6.5241981612603073E-001                                       51                                        0                                       10 
                                     950                                     1554                  3.6171260543100142E+009                  4.4936704697940568E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999158971459590E-001                  2.5360748991570836E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131432962493721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7024813108303420E+000                 -7.1018648543968137E+000                 -7.3167590792703159E+000                  2.7024813109400347E+000                 -7.3127122636977926E-001                  2.7023213138559190E+000                 -7.1018648543968137E+000                  6.9230304999599531E+032                  6.9326038219031399E+032                  6.9811620805300619E+032                  6.9918371725995890E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4958647430775225E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5847134598160415E+000                  2.7055415564521614E+000                  1.7066026950466242E+000                  1.1708119989981149E+000                  4.9406821638235169E-008                  7.7451235823456210E+000                  5.6280844583674208E+000                  2.1861535095787630E+001                  5.6280844583674208E+000                  7.7451235823456210E+000                  1.3399360378097904E+000                  4.9999168827041729E-001                  4.0598817657168071E+000                  0.0000000000000000E+000                  9.8037683593761304E-001                  7.8266345292713990E-005                  1.8402326757238859E-003                  2.5519642475703807E-003                  9.3377068969273877E-003                  7.1811295098456784E-001                  6.5321441720375617E-001                                       51                                        0                                       10 
                                     955                                     1597                  3.6172832314359174E+009                  4.4795862859288000E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999097879425247E-001                  2.5446821547565296E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131434807625096E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6998249618386292E+000                 -7.0171039291663142E+000                 -7.2546089882269120E+000                  2.6998249619702031E+000                 -6.8196962996302168E-001                  2.6996446268968999E+000                 -7.0171039291663142E+000                  6.9467255580325917E+032                  6.9554228073955165E+032                  7.0056478457224622E+032                  7.0159928716449179E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5076957753432514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5849172824880897E+000                  2.7034712456363779E+000                  1.7051598942946353E+000                  1.1736976005020927E+000                 -4.4783652679088030E-009                  7.7469952933810173E+000                  5.6315466808707102E+000                  2.1867063503650733E+001                  5.6315466808707102E+000                  7.7469952933810173E+000                  1.3399360378219902E+000                  4.9999168827026524E-001                  4.0598817658262982E+000                  0.0000000000000000E+000                  9.8037683590536451E-001                  7.8266285748076201E-005                  1.8402326902074895E-003                  2.5519642475703812E-003                  9.3377068969273894E-003                  7.1731131979136364E-001                  6.5401763106534005E-001                                       51                                        0                                       10 
                                     960                                     1585                  3.6174378652044473E+009                  4.5026448532236572E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999034179861146E-001                  2.5515779563699786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131439972851225E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7206595616658951E+000                 -6.9348659849368435E+000                 -7.1941333166169104E+000                  2.7206595618147356E+000                 -6.8902327675336195E-001                  2.7204904451478233E+000                 -6.9348659849368435E+000                  6.9727526855609441E+032                  6.9812653444637728E+032                  7.0278700094207013E+032                  7.0384082715929597E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5193814357570002E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5831417209033209E+000                  2.7240428872491851E+000                  1.7189968382705776E+000                  1.1460237125502077E+000                  2.4158991549149425E-010                  7.7488150240748244E+000                  5.6349293479570610E+000                  2.1872463181475858E+001                  5.6349293479570610E+000                  7.7488150240748244E+000                  1.3399360378351612E+000                  4.9999168827009277E-001                  4.0598817659443682E+000                  0.0000000000000000E+000                  9.8037683587005298E-001                  7.8266229420902752E-005                  1.8402327053200092E-003                  2.5519642475703812E-003                  9.3377068969273860E-003                  7.1650062049426333E-001                  6.5482989201479536E-001                                       51                                        0                                       10 
                                     965                                     1582                  3.6175870889793019E+009                  4.4653442687330624E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999034179861146E-001                  2.5600063496796627E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131443111210561E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7247550751992460E+000                 -6.8535846988664630E+000                 -7.1341117538512169E+000                  2.7247550753740204E+000                 -6.7042726371566363E-001                  2.7245802156319989E+000                 -6.8535846988664630E+000                  6.9949122622397195E+032                  7.0030146626096044E+032                  7.0522822019182860E+032                  7.0618181994674790E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5312907451738490E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5828024845331412E+000                  2.7282915374351124E+000                  1.7217996361038994E+000                  1.1404181168835641E+000                 -1.4736788975410402E-008                  7.7506155894680075E+000                  5.6382746854974144E+000                  2.1877802507746939E+001                  5.6382746854974144E+000                  7.7506155894680075E+000                  1.3399360378491403E+000                  4.9999168826990192E-001                  4.0598817660695561E+000                  0.0000000000000000E+000                  9.8037683583206248E-001                  7.8266177742693149E-005                  1.8402327207902875E-003                  2.5519642475703807E-003                  9.3377068969273877E-003                  7.1570206898601962E-001                  6.5563000951565953E-001                                       51                                        0                                       10 
                                     970                                     1590                  3.6177301516804008E+009                  4.4622371097166029E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998987689815466E-001                  2.5675890695229719E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131445693313262E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7379622378275199E+000                 -6.7738130371578587E+000                 -7.0749442531615285E+000                  2.7379622380279978E+000                 -6.7993173258564110E-001                  2.7377962893346677E+000                 -6.7738130371578587E+000                  7.0175679264797361E+032                  7.0261807606655244E+032                  7.0741089228154463E+032                  7.0839847452638660E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5423949181794073E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5816709691346253E+000                  2.7413401527137360E+000                  1.7305869745402436E+000                  1.1228434400108760E+000                  7.0478738435622559E-009                  7.7523844591065227E+000                  5.6415600383853084E+000                  2.1883045326701787E+001                  5.6415600383853084E+000                  7.7523844591065227E+000                  1.3399360378639646E+000                  4.9999168826969170E-001                  4.0598817662021860E+000                  0.0000000000000000E+000                  9.8037683579124435E-001                  7.8266131273536772E-005                  1.8402327365675620E-003                  2.5519642475703803E-003                  9.3377068969273860E-003                  7.1492283909625476E-001                  6.5641076107236962E-001                                       51                                        0                                       10 
                                     975                                     1622                  3.6178692857223930E+009                  4.4387844537176981E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998926032677571E-001                  2.5752016957687929E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131449130146719E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7466212211976737E+000                 -6.6961136072225216E+000                 -7.0171135403465295E+000                  2.7466212214291921E+000                 -6.5937717341053170E-001                  2.7464506635519190E+000                 -6.6961136072225216E+000                  7.0409947999695046E+032                  7.0490867014110445E+032                  7.0958829762375117E+032                  7.1064660715915780E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5539212286783867E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5809259453845592E+000                  2.7501438440470904E+000                  1.7364788677070540E+000                  1.1110596536772550E+000                 -1.5779817953348411E-008                  7.7541101526227392E+000                  5.6447739431318595E+000                  2.1888172902752800E+001                  5.6447739431318595E+000                  7.7541101526227392E+000                  1.3399360378799487E+000                  4.9999168826945822E-001                  4.0598817663450761E+000                  0.0000000000000000E+000                  9.8037683574668966E-001                  7.8266089585827823E-005                  1.8402327529032517E-003                  2.5519642475703803E-003                  9.3377068969273860E-003                  7.1414585645989748E-001                  6.5718925947949347E-001                                       51                                        0                                       10 
                                     980                                     1602                  3.6179989396781974E+009                  4.4077057541309452E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998926032677571E-001                  2.5831354544112956E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131452029451255E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7532943861944310E+000                 -6.6221877703966872E+000                 -6.9618462540828814E+000                  2.7532943864610524E+000                 -6.5650050284067019E-001                  2.7531253133123137E+000                 -6.6221877703966872E+000                  7.0619627597019056E+032                  7.0701188376453935E+032                  7.1174127900339696E+032                  7.1279187494701012E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5650617446469612E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5803799966591212E+000                  2.7567354441606038E+000                  1.7408665652146866E+000                  1.1022842586619899E+000                  1.3042436763963149E-008                  7.7557534055729356E+000                  5.6478348547146622E+000                  2.1893055631765918E+001                  5.6478348547146622E+000                  7.7557534055729356E+000                  1.3399360378964729E+000                  4.9999168826921042E-001                  4.0598817664926861E+000                  0.0000000000000000E+000                  9.8037683570010881E-001                  7.8266054499850202E-005                  1.8402327691073696E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.1340751832037430E-001                  6.5792904543462483E-001                                       51                                        0                                       10 
                                     985                                     1603                  3.6181249330843081E+009                  4.3931104114504160E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998926032677571E-001                  2.5905372458465759E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131455494705949E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7620146217490382E+000                 -6.5492990607114479E+000                 -6.9071291533035444E+000                  2.7620146220541377E+000                 -6.5473990171018104E-001                  2.7618482372063213E+000                 -6.5492990607114479E+000                  7.0828096621661667E+032                  7.0914341179316861E+032                  7.1418262668623213E+032                  7.1490397922030972E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5758049090359373E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5796352176722901E+000                  2.7654269719970488E+000                  1.7467018871065705E+000                  1.0906136148782222E+000                  2.4368927386031124E-008                  7.7573753396771021E+000                  5.6508582074597671E+000                  2.1897877640926009E+001                  5.6508582074597671E+000                  7.7573753396771021E+000                  1.3399360379143133E+000                  4.9999168826893731E-001                  4.0598817666519658E+000                  0.0000000000000000E+000                  9.8037683564928568E-001                  7.8266024652442670E-005                  1.8402327858784567E-003                  2.5519642475703803E-003                  9.3377068969273860E-003                  7.1267481689638446E-001                  6.5866317854055845E-001                                       51                                        0                                       10 
                                     990                                     1598                  3.6182477016124625E+009                  4.3875374727693357E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998854320157737E-001                  2.5978456122120863E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131459432183206E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7680173154727621E+000                 -6.4765695560442618E+000                 -6.8522804785389235E+000                  2.7680173158241557E+000                 -6.4388663448324701E-001                  2.7678490618262050E+000                 -6.4765695560442618E+000                  7.1045645767402127E+032                  7.1128568326180307E+032                  7.1624439391959828E+032                  7.1701627312889979E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5865123781123526E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5791283670492104E+000                  2.7715566320499936E+000                  1.7507804183792026E+000                  1.0824565523329581E+000                  3.3952429017795331E-009                  7.7589951176555028E+000                  5.6538755242571792E+000                  2.1902689427063390E+001                  5.6538755242571792E+000                  7.7589951176555028E+000                  1.3399360379336962E+000                  4.9999168826863505E-001                  4.0598817668249270E+000                  0.0000000000000000E+000                  9.8037683559352218E-001                  7.8266000429918334E-005                  1.8402328033168120E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.1194955315698916E-001                  6.5938986162846591E-001                                       51                                        0                                       10 
                                     995                                     1591                  3.6183700814641237E+009                  4.3904948095882350E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998854320157726E-001                  2.6048683721528465E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131463198824254E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7770008443142808E+000                 -6.4030985075678934E+000                 -6.7966332725698155E+000                  2.7770008447170689E+000                 -6.3108008061352816E-001                  2.7768311027288042E+000                 -6.4030985075678934E+000                  7.1266168704231535E+032                  7.1348883275307512E+032                  7.1830616982085916E+032                  7.1913086959236651E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5972672932918115E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5783236797838565E+000                  2.7806549581262110E+000                  1.7569389559480186E+000                  1.0701394771953259E+000                 -2.8259984634720166E-008                  7.7606332748353211E+000                  5.6569293812710546E+000                  2.1907558661792432E+001                  5.6569293812710546E+000                  7.7606332748353211E+000                  1.3399360379553384E+000                  4.9999168826829299E-001                  4.0598817670179717E+000                  0.0000000000000000E+000                  9.8037683553067323E-001                  7.8265982026972649E-005                  1.8402328219167543E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.1121350919519988E-001                  6.6012734471655510E-001                                       51                                        0                                       10 
                                    1000                                     1609                  3.6184883631750865E+009                  4.3767913726382455E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998854320157726E-001                  2.6129998785302938E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131464718940829E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7774442088533173E+000                 -6.3288704155014015E+000                 -6.7400922076939933E+000                  2.7774442093252110E+000                 -6.2268932520174936E-001                  2.7772713318551432E+000                 -6.3288704155014015E+000                  7.1479549747843914E+032                  7.1563060403751653E+032                  7.2049586525805418E+032                  7.2126922601081556E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6077738141670984E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5783199522285249E+000                  2.7811619735246063E+000                  1.7571999187578800E+000                  1.0696175515756032E+000                 -8.4463813071781352E-009                  7.7622889002002067E+000                  5.6600048933789529E+000                  2.1912462238324522E+001                  5.6600048933789529E+000                  7.7622889002002067E+000                  1.3399360379788723E+000                  4.9999168826791646E-001                  4.0598817672278180E+000                  0.0000000000000000E+000                  9.8037683546173660E-001                  7.8265970714507796E-005                  1.8402328412092655E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.1049753035738672E-001                  6.6084474915351299E-001                                       51                                        0                                       10 
                                    1005                                     1592                  3.6186060401310301E+009                  4.3774179426322135E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998926032677560E-001                  2.6199800230645892E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131466494925755E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7902327127190207E+000                 -6.2561437752602309E+000                 -6.6844790804595480E+000                  2.7902327132548992E+000                 -6.2898509727835306E-001                  2.7900672694052235E+000                 -6.2561437752602309E+000                  7.1721364704257468E+032                  7.1799640251105801E+032                  7.2243865606451890E+032                  7.2334103785849361E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6186626948139089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5772562374758827E+000                  2.7937386753842444E+000                  1.7656156991929839E+000                  1.0527859907053951E+000                  1.3441841132521889E-008                  7.7639280602093068E+000                  5.6630613376278598E+000                  2.1917334123869381E+001                  5.6630613376278598E+000                  7.7639280602093068E+000                  1.3399360380053145E+000                  4.9999168826748996E-001                  4.0598817674635335E+000                  0.0000000000000000E+000                  9.8037683538365539E-001                  7.8265967028408085E-005                  1.8402328618601009E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.0977165752807236E-001                  6.6157204933226854E-001                                       51                                        0                                       10 
                                    1010                                     1579                  3.6187198916870322E+009                  4.3436597318805568E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9998926032677560E-001                  2.6280804212499020E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131468228623447E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7892414231890235E+000                 -6.1829908215944762E+000                 -6.6282426865823050E+000                  2.7892414238180661E+000                 -6.2193518488366184E-001                  2.7890728874660593E+000                 -6.1829908215944762E+000                  7.1919852038820714E+032                  7.1996403949247892E+032                  7.2455348471023877E+032                  7.2546655708967095E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6290994420082667E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5773669961307921E+000                  2.7929237272180729E+000                  1.7649867078000792E+000                  1.0540439734912050E+000                  1.5610138474647333E-008                  7.7655629339433965E+000                  5.6661055987696605E+000                  2.1922186079746020E+001                  5.6661055987696605E+000                  7.7655629339433965E+000                  1.3399360380342178E+000                  4.9999168826702090E-001                  4.0598817677211416E+000                  0.0000000000000000E+000                  9.8037683529767827E-001                  7.8265971939930987E-005                  1.8402328833625713E-003                  2.5519642475703794E-003                  9.3377068969273842E-003                  7.0906357299409961E-001                  6.6228154476234469E-001                                       51                                        0                                       10 
                                    1015                                     1584                  3.6188335146507740E+009                  4.3533347176047377E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999034179861135E-001                  2.6349580337464706E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131469655498648E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8013207509897380E+000                 -6.1108155233383252E+000                 -6.5725433191266154E+000                  2.8013207517050356E+000                 -6.2394788320747474E-001                  2.8011575971679092E+000                 -6.1108155233383252E+000                  7.2171574663437983E+032                  7.2241202393880850E+032                  7.2685555225432837E+032                  7.2751170379934281E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6396506180393562E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5763271461108483E+000                  2.8048206843991914E+000                  1.7730148864305246E+000                  1.0379876162303137E+000                  2.8641466361381906E-008                  7.7671780956367726E+000                  5.6691273466915568E+000                  2.1927000747571078E+001                  5.6691273466915568E+000                  7.7671780956367726E+000                  1.3399360380669127E+000                  4.9999168826648765E-001                  4.0598817680125041E+000                  0.0000000000000000E+000                  9.8037683519975583E-001                  7.8265986867027588E-005                  1.8402329065047680E-003                  2.5519642475703803E-003                  9.3377068969273860E-003                  7.0834374016361190E-001                  6.6300279011638474E-001                                       51                                        0                                       10 
                                    1020                                     1615                  3.6189437251735263E+009                  4.3434372607558291E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999034179861135E-001                  2.6423275479467584E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131471285861762E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8046596781741893E+000                 -6.0389967609644621E+000                 -6.5168273997932733E+000                  2.8046596790038287E+000                 -6.1034944851288420E-001                  2.8044926234701562E+000                 -6.0389967609644621E+000                  7.2379611426734703E+032                  7.2458381095330606E+032                  7.2875969539678167E+032                  7.2959938331776432E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6502283080692066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5760106319206262E+000                  2.8083290832453214E+000                  1.7754021142340357E+000                  1.0332131606232917E+000                  3.7387305658089879E-009                  7.7687859673942050E+000                  5.6721338616244363E+000                  2.1931790520073605E+001                  5.6721338616244363E+000                  7.7687859673942050E+000                  1.3399360381028713E+000                  4.9999168826589996E-001                  4.0598817683329296E+000                  0.0000000000000000E+000                  9.8037683509138895E-001                  7.8266012562369587E-005                  1.8402329307241891E-003                  2.5519642475703794E-003                  9.3377068969273842E-003                  7.0763854484630884E-001                  6.6370938599172102E-001                                       51                                        0                                       10 
                                    1025                                     1598                  3.6190492660680618E+009                  4.3010812846003743E+000                  1.3999999999999999E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999034179861135E-001                  2.6504199172918863E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8131472614831827E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8008875816472876E+000                 -5.9685216005877146E+000                 -6.4618669013594801E+000                  2.8008875826229835E+000                 -5.9354095354510383E-001                  2.8007124182519623E+000                 -5.9685216005877146E+000                  7.2601827381411911E+032                  7.2664003796616510E+032                  7.3101208278968120E+032                  7.3166667374808040E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6611855669233345E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5763664317501807E+000                  2.8048254638399812E+000                  1.7729387048722558E+000                  1.0381399793468515E+000                  5.1574077692489722E-009                  7.7703642885935498E+000                  5.6750843548701395E+000                  2.1936490397741956E+001                  5.6750843548701395E+000                  7.7703642885935498E+000                  1.3399360381418834E+000                  4.9999168826526164E-001                  4.0598817686805528E+000                  0.0000000000000000E+000                  9.8037683497316808E-001                  7.8266049343346777E-005                  1.8402329557477058E-003                  2.5519642475703799E-003                  9.3377068969273842E-003                  7.0695838627492791E-001                  6.6439091637038805E-001                                       51                                        0                                       10 
