# # dt (years), log_Teff/K, log_g/(cm/s^2)
9.479877383942455053e+06 3.731425124623614309e+00 3.986607001354862234e+00
8.224339002306884155e+06 3.728016362085435187e+00 3.973006160901185968e+00
7.241551062449986115e+06 3.724623753743416366e+00 3.959829623769289153e+00
6.495821636383083649e+06 3.721284059266297461e+00 3.946832702586905217e+00
6.369188475019659847e+06 3.720621110851590085e+00 3.944230810215878513e+00
5.868969166733665392e+06 3.717999432323261022e+00 3.933762467350014447e+00
5.407825669769586995e+06 3.714845361796867529e+00 3.920592194167733524e+00
5.053478418978312053e+06 3.711843470308813675e+00 3.907148800799750799e+00
4.777795178369217552e+06 3.709006720749230102e+00 3.893289250026926940e+00
4.576581840081744827e+06 3.706346207918361113e+00 3.878954704590288127e+00
4.409314614860570058e+06 3.703894494751573507e+00 3.864121811924675409e+00
4.268722907370287925e+06 3.701647077263830354e+00 3.848795461018470476e+00
4.165880715187894646e+06 3.699606593220388095e+00 3.832935102077434930e+00
4.105161009576668963e+06 3.697796590102339298e+00 3.816624597323811763e+00
4.048948055531068239e+06 3.696167465280068232e+00 3.799715836291773563e+00
3.998187195353877265e+06 3.694710646986847813e+00 3.782303123402897427e+00
3.950591401168366428e+06 3.693427445698212797e+00 3.764466790462752677e+00
3.898684466281191912e+06 3.692298664583734347e+00 3.746160890797896936e+00
3.834586148987858091e+06 3.691303673496963089e+00 3.727545940603233188e+00
3.767510111637154128e+06 3.690430566386706079e+00 3.708597504785542398e+00
3.693320310733521823e+06 3.689669463302882146e+00 3.689467710696890279e+00
3.614037501192434691e+06 3.689001528469265878e+00 3.670085058628988595e+00
3.536479104922797531e+06 3.688416502929976470e+00 3.650630674458666292e+00
3.435008347762292717e+06 3.687882722431838012e+00 3.630921206577881311e+00
3.337723576140925288e+06 3.687419647397217393e+00 3.611324321141708982e+00
3.238416486361416522e+06 3.686986918690622339e+00 3.591679923446243095e+00
3.115339308712911326e+06 3.686588184843246907e+00 3.572007168088638274e+00
2.982727498595264275e+06 3.686235464522769067e+00 3.552807544447587507e+00
2.864297918369019870e+06 3.685884265019610861e+00 3.533399005013335703e+00
2.744248851181702688e+06 3.685604139382839595e+00 3.514766797562145495e+00
2.640784110761263408e+06 3.685247476054576143e+00 3.495454766038107675e+00
2.524764284106603358e+06 3.684898424198055800e+00 3.476286675624561173e+00
2.420882854462891351e+06 3.684603998709921502e+00 3.457856803166575510e+00
2.317677259758833330e+06 3.684273510957157605e+00 3.439224880408926044e+00
2.212631830527118407e+06 3.683935416987541345e+00 3.420947450037803428e+00
2.091302986929629464e+06 3.683600190539604302e+00 3.402707596296604020e+00
2.028929275825515855e+06 3.683267893255962377e+00 3.384778409026538704e+00
1.897356369509341428e+06 3.682955872203940828e+00 3.367558140792927368e+00
1.831426362339566927e+06 3.682576317323124737e+00 3.349497412152336651e+00
1.742096961245001527e+06 3.682244027540698017e+00 3.332574536320937142e+00
1.649668049296706216e+06 3.681879887796260409e+00 3.315478233990831747e+00
1.571060882539876038e+06 3.681504204520828161e+00 3.298721354296403785e+00
1.507575505334272282e+06 3.681159317735974046e+00 3.282503195968277776e+00
1.434139775842451956e+06 3.680787353390232663e+00 3.266171859758522089e+00
1.383583903403700795e+06 3.680410342619701680e+00 3.250172685451048427e+00
1.326537226367628202e+06 3.680024093924107120e+00 3.234311233152081577e+00
1.258532406671809498e+06 3.679630089489950961e+00 3.218692305929252040e+00
1.193305494083324913e+06 3.679222903494457242e+00 3.203221678822582241e+00
1.143182348778960994e+06 3.678844482407892524e+00 3.188251743116258918e+00
1.087438686277904781e+06 3.678461369686113702e+00 3.173416326339067339e+00
1.056667550016142195e+06 3.678076506518855204e+00 3.159065866413830026e+00
9.992638658480194863e+05 3.677677425422086976e+00 3.144502684340502618e+00
9.580128014365648851e+05 3.677261761879328628e+00 3.130210027188903510e+00
9.266851794244248886e+05 3.676852864103565377e+00 3.116177480613758988e+00
8.913542504367135698e+05 3.676447332215808661e+00 3.102256306014353981e+00
8.496241341847431613e+05 3.676040019729139630e+00 3.088585045277275398e+00
8.167137477094412316e+05 3.675637299274221892e+00 3.075072929589492077e+00
7.815349565970345866e+05 3.675213068944771955e+00 3.061795629037037170e+00
7.576358424553853692e+05 3.674818837316399911e+00 3.048828157638381775e+00
7.275495991536646616e+05 3.674402728916376759e+00 3.035876376206547711e+00
7.055317625389539171e+05 3.674001224462784876e+00 3.023064663531817242e+00
6.810366198239120422e+05 3.673587924331071619e+00 3.010548136466196567e+00
6.557815911830919795e+05 3.673218353353413512e+00 2.998548366303365853e+00
6.253136792884775205e+05 3.672811347681031346e+00 2.986279927345998342e+00
6.064595064044262981e+05 3.672391906943550222e+00 2.974015750581354034e+00
5.850762744218871230e+05 3.671997514615228830e+00 2.962161494104336601e+00
5.659965771045924630e+05 3.671607571099978262e+00 2.950495452664531282e+00
5.458766828047042945e+05 3.671201755983245718e+00 2.938830182769760935e+00
5.278476430399991805e+05 3.670806090428351709e+00 2.927332076639459935e+00
5.065444920972314430e+05 3.670378991816594549e+00 2.916027846204935159e+00
4.941493384550322080e+05 3.669986574699319881e+00 2.904856275239699137e+00
4.804265260422794963e+05 3.669598810191425198e+00 2.893909939401318354e+00
4.649406604428355931e+05 3.669203157935156945e+00 2.882968288946020419e+00
4.513274092172837700e+05 3.668816178387308113e+00 2.872202367567437076e+00
4.382699969220788334e+05 3.668417975282142418e+00 2.861666684419869711e+00
4.226520659363134764e+05 3.668020632456140184e+00 2.851059358148683387e+00
4.089361034097350785e+05 3.667628032288337003e+00 2.840760023644734567e+00
3.973055718257622211e+05 3.667251747711279375e+00 2.830582867643209433e+00
3.873832600143232266e+05 3.666873607448038808e+00 2.820580181355657245e+00
3.759630794150918373e+05 3.666482010447551509e+00 2.810503277887400397e+00
3.673233285016696900e+05 3.666105533569250952e+00 2.800666911266079584e+00
3.574943286105412990e+05 3.665739346079038619e+00 2.790953543930760006e+00
3.453033548494607094e+05 3.665352931929068525e+00 2.781293952040916562e+00
3.369393293792870245e+05 3.664986911981105155e+00 2.771835257149700915e+00
3.284589616727355751e+05 3.664631563784574553e+00 2.762593686605683274e+00
3.176393956118531642e+05 3.664254393709053481e+00 2.753394129012688651e+00
3.111100356563218520e+05 3.663896196050290932e+00 2.744282728005377425e+00
2.994387178914164542e+05 3.663537315059401944e+00 2.735314821582322864e+00
2.918606513927743654e+05 3.663189637484557171e+00 2.726576273783851256e+00
2.866721048523408244e+05 3.662813711643756243e+00 2.717568681889769522e+00
2.812130493032834493e+05 3.662468109516941794e+00 2.709076463231428811e+00
2.731671829337191884e+05 3.662128533577140743e+00 2.700622886755558838e+00
2.657760813400569605e+05 3.661764348183223827e+00 2.692180096544140699e+00
2.592022375483884243e+05 3.661423512040850259e+00 2.683969891348811032e+00
2.535464980892531748e+05 3.661088223476969716e+00 2.675720075448476454e+00
2.499697923165176762e+05 3.660741900095938917e+00 2.667644505265874155e+00
2.443555932802298921e+05 3.660409920664060124e+00 2.659487080166778927e+00
2.358230911452158180e+05 3.660103243014499075e+00 2.651983273930833551e+00
2.314088251072362764e+05 3.659766744035164443e+00 2.644171852312440674e+00
2.271580475521751214e+05 3.659462029236078884e+00 2.636718618048756735e+00
2.209296275536724133e+05 3.659144982056121709e+00 2.629270577711577683e+00
2.172634218525436590e+05 3.658825845306712399e+00 2.621821898208223089e+00
2.137488470197342394e+05 3.658507638279119956e+00 2.614438006046314378e+00
2.059134679789008223e+05 3.658219073428655044e+00 2.607675810641461922e+00
2.021328253235090233e+05 3.657928189934073870e+00 2.600721271658715139e+00
1.977994923114694830e+05 3.657634419838142303e+00 2.594228836213740674e+00
1.942847953085634217e+05 3.657357391750363007e+00 2.587743827919832817e+00
1.909297082458121004e+05 3.657093480640836169e+00 2.581480714646416263e+00
1.881039672397273243e+05 3.656814948002193866e+00 2.575125445905537269e+00
1.840504206380128453e+05 3.656543444327919890e+00 2.569273108648126414e+00
1.822559853905177442e+05 3.656293865531429876e+00 2.563473266601765221e+00
1.787104762583032425e+05 3.656060901394800666e+00 2.557968011934387498e+00
1.771554293764234462e+05 3.655803390951203546e+00 2.552526625688567918e+00
1.741037445649620204e+05 3.655593143991562766e+00 2.547579896113667086e+00
1.726617131061060063e+05 3.655395345792284978e+00 2.542904799852970132e+00
